:START_ID,name,:END_ID,:TYPE
smw0200000,SMW-20,nepssrskw162,CONTAINS
smw0200000,SMW-20,nepssrskw107,CONTAINS
smw0200000,SMW-20,nepssrskw089,CONTAINS
smw0200000,SMW-20,nepssrskw081,CONTAINS
smw0200000,SMW-20,nepssrskw074,CONTAINS
smw0200000,SMW-20,nepssrskw052,CONTAINS
smw0200000,SMW-20,nepssrskw046,CONTAINS
smw0200000,SMW-20,nepssrskw032,CONTAINS
smw0200000,SMW-20,nepssrskw030,CONTAINS
smw0200000,SMW-20,nepssrskw028,CONTAINS
smw0200000,SMW-20,nepssrskw023,CONTAINS
smw0200000,SMW-20,nepssrskw021,CONTAINS
smw0200000,SMW-20,nepssrskw002,CONTAINS
smw0210000,SMW-21,nepssrskw222,CONTAINS
smw0210000,SMW-21,nepssrskw215,CONTAINS
smw0210000,SMW-21,nepssrskw207,CONTAINS
smw0210000,SMW-21,nepssrskw182,CONTAINS
smw0210000,SMW-21,nepssrskw125,CONTAINS
smw0210000,SMW-21,nepssrskw089,CONTAINS
smw0210000,SMW-21,nepssrskw072,CONTAINS
smw0210000,SMW-21,nepssrskw030,CONTAINS
smw0210000,SMW-21,nepssrskw023,CONTAINS
smw0210000,SMW-21,nepssrskw016,CONTAINS
smw0210100,SMW-21.01,nepssrskw222,CONTAINS
smw0210100,SMW-21.01,nepssrskw125,CONTAINS
smw0210100,SMW-21.01,nepssrskw115,CONTAINS
smw0210100,SMW-21.01,nepssrskw016,CONTAINS
smw0220000,SMW-22,nepssrskw311,CONTAINS
smw0220000,SMW-22,nepssrskw302,CONTAINS
smw0220000,SMW-22,nepssrskw215,CONTAINS
smw0220000,SMW-22,nepssrskw207,CONTAINS
smw0220000,SMW-22,nepssrskw182,CONTAINS
smw0220000,SMW-22,nepssrskw173,CONTAINS
smw0220000,SMW-22,nepssrskw125,CONTAINS
smw0220000,SMW-22,nepssrskw115,CONTAINS
smw0220000,SMW-22,nepssrskw089,CONTAINS
smw0220000,SMW-22,nepssrskw072,CONTAINS
smw0220000,SMW-22,nepssrskw030,CONTAINS
smw0220000,SMW-22,nepssrskw023,CONTAINS
smw0220000,SMW-22,nepssrskw018,CONTAINS
smw0220000,SMW-22,nepssrskw016,CONTAINS
smw0220000,SMW-22,nepssrskw009,CONTAINS
smw0230000,SMW-23,nepssrskw207,CONTAINS
smw0230000,SMW-23,nepssrskw162,CONTAINS
smw0230000,SMW-23,nepssrskw106,CONTAINS
smw0230000,SMW-23,nepssrskw089,CONTAINS
smw0230000,SMW-23,nepssrskw066,CONTAINS
smw0230000,SMW-23,nepssrskw030,CONTAINS
smw0230000,SMW-23,nepssrskw023,CONTAINS
smw0230000,SMW-23,nepssrskw021,CONTAINS
smw0230000,SMW-23,nepssrskw013,CONTAINS
smw0230000,SMW-23,nepssrskw003,CONTAINS
smw0240000,SMW-24,nepssrskw207,CONTAINS
smw0240000,SMW-24,nepssrskw177,CONTAINS
smw0240000,SMW-24,nepssrskw168,CONTAINS
smw0240000,SMW-24,nepssrskw156,CONTAINS
smw0240000,SMW-24,nepssrskw089,CONTAINS
smw0240000,SMW-24,nepssrskw030,CONTAINS
smw0240000,SMW-24,nepssrskw028,CONTAINS
smw0240000,SMW-24,nepssrskw023,CONTAINS
smw0240000,SMW-24,nepssrskw020,CONTAINS
smw0250000,SMW-25,nepssrskw207,CONTAINS
smw0250000,SMW-25,nepssrskw177,CONTAINS
smw0250000,SMW-25,nepssrskw168,CONTAINS
smw0250000,SMW-25,nepssrskw156,CONTAINS
smw0250000,SMW-25,nepssrskw089,CONTAINS
smw0250000,SMW-25,nepssrskw045,CONTAINS
smw0250000,SMW-25,nepssrskw030,CONTAINS
smw0250000,SMW-25,nepssrskw028,CONTAINS
smw0250000,SMW-25,nepssrskw023,CONTAINS
smw0250000,SMW-25,nepssrskw020,CONTAINS
smw0250000,SMW-25,nepssrskw001,CONTAINS
smw0260000,SMW-26,nepssrskw318,CONTAINS
smw0260000,SMW-26,nepssrskw207,CONTAINS
smw0260000,SMW-26,nepssrskw177,CONTAINS
smw0260000,SMW-26,nepssrskw168,CONTAINS
smw0260000,SMW-26,nepssrskw156,CONTAINS
smw0260000,SMW-26,nepssrskw089,CONTAINS
smw0260000,SMW-26,nepssrskw030,CONTAINS
smw0260000,SMW-26,nepssrskw028,CONTAINS
smw0260000,SMW-26,nepssrskw023,CONTAINS
smw0260000,SMW-26,nepssrskw020,CONTAINS
smw0260000,SMW-26,nepssrskw001,CONTAINS
smw0270000,SMW-27,nepssrskw207,CONTAINS
smw0270000,SMW-27,nepssrskw168,CONTAINS
smw0270000,SMW-27,nepssrskw110,CONTAINS
smw0270000,SMW-27,nepssrskw107,CONTAINS
smw0270000,SMW-27,nepssrskw089,CONTAINS
smw0270000,SMW-27,nepssrskw030,CONTAINS
smw0270000,SMW-27,nepssrskw028,CONTAINS
smw0270000,SMW-27,nepssrskw023,CONTAINS
smw0270000,SMW-27,nepssrskw012,CONTAINS
smw0270000,SMW-27,nepssrskw001,CONTAINS
smw0280000,SMW-28,nepssrskw260,CONTAINS
smw0280000,SMW-28,nepssrskw228,CONTAINS
smw0280000,SMW-28,nepssrskw207,CONTAINS
smw0280000,SMW-28,nepssrskw177,CONTAINS
smw0280000,SMW-28,nepssrskw169,CONTAINS
smw0280000,SMW-28,nepssrskw168,CONTAINS
smw0280000,SMW-28,nepssrskw156,CONTAINS
smw0280000,SMW-28,nepssrskw148,CONTAINS
smw0280000,SMW-28,nepssrskw089,CONTAINS
smw0280000,SMW-28,nepssrskw065,CONTAINS
smw0280000,SMW-28,nepssrskw046,CONTAINS
smw0280000,SMW-28,nepssrskw034,CONTAINS
smw0280000,SMW-28,nepssrskw032,CONTAINS
smw0280000,SMW-28,nepssrskw030,CONTAINS
smw0280000,SMW-28,nepssrskw028,CONTAINS
smw0280000,SMW-28,nepssrskw023,CONTAINS
smw0280000,SMW-28,nepssrskw020,CONTAINS
smw0280000,SMW-28,nepssrskw001,CONTAINS
smw0290000,SMW-29,nepssrskw228,CONTAINS
smw0290000,SMW-29,nepssrskw207,CONTAINS
smw0290000,SMW-29,nepssrskw177,CONTAINS
smw0290000,SMW-29,nepssrskw174,CONTAINS
